PING 129.70.141.143 (129.70.141.143) 56(84) bytes of data.
64 bytes from 129.70.141.143: icmp_seq=350 ttl=64 time=16.8 ms
64 bytes from 129.70.141.143: icmp_seq=351 ttl=64 time=16.8 ms
64 bytes from 129.70.141.143: icmp_seq=352 ttl=64 time=14.5 ms
64 bytes from 129.70.141.143: icmp_seq=353 ttl=64 time=6.48 ms
64 bytes from 129.70.141.143: icmp_seq=354 ttl=64 time=25.3 ms
64 bytes from 129.70.141.143: icmp_seq=355 ttl=64 time=17.1 ms
64 bytes from 129.70.141.143: icmp_seq=356 ttl=64 time=8.39 ms
64 bytes from 129.70.141.143: icmp_seq=357 ttl=64 time=14.7 ms
64 bytes from 129.70.141.143: icmp_seq=358 ttl=64 time=12.9 ms
64 bytes from 129.70.141.143: icmp_seq=359 ttl=64 time=11.6 ms
64 bytes from 129.70.141.143: icmp_seq=360 ttl=64 time=17.5 ms
64 bytes from 129.70.141.143: icmp_seq=361 ttl=64 time=16.7 ms
64 bytes from 129.70.141.143: icmp_seq=362 ttl=64 time=6.42 ms
64 bytes from 129.70.141.143: icmp_seq=363 ttl=64 time=34.9 ms
64 bytes from 129.70.141.143: icmp_seq=364 ttl=64 time=25.6 ms
64 bytes from 129.70.141.143: icmp_seq=365 ttl=64 time=9.34 ms
64 bytes from 129.70.141.143: icmp_seq=366 ttl=64 time=16.2 ms
64 bytes from 129.70.141.143: icmp_seq=367 ttl=64 time=7.11 ms
64 bytes from 129.70.141.143: icmp_seq=368 ttl=64 time=5.21 ms
64 bytes from 129.70.141.143: icmp_seq=369 ttl=64 time=13.3 ms
64 bytes from 129.70.141.143: icmp_seq=370 ttl=64 time=26.5 ms
64 bytes from 129.70.141.143: icmp_seq=371 ttl=64 time=8.61 ms
64 bytes from 129.70.141.143: icmp_seq=372 ttl=64 time=6.96 ms
64 bytes from 129.70.141.143: icmp_seq=373 ttl=64 time=9.86 ms
64 bytes from 129.70.141.143: icmp_seq=374 ttl=64 time=27.1 ms
64 bytes from 129.70.141.143: icmp_seq=375 ttl=64 time=18.3 ms
64 bytes from 129.70.141.143: icmp_seq=376 ttl=64 time=9.16 ms
64 bytes from 129.70.141.143: icmp_seq=377 ttl=64 time=11.8 ms
64 bytes from 129.70.141.143: icmp_seq=378 ttl=64 time=21.1 ms
64 bytes from 129.70.141.143: icmp_seq=379 ttl=64 time=13.2 ms
64 bytes from 129.70.141.143: icmp_seq=380 ttl=64 time=19.9 ms
64 bytes from 129.70.141.143: icmp_seq=381 ttl=64 time=9.72 ms
64 bytes from 129.70.141.143: icmp_seq=382 ttl=64 time=8.02 ms
64 bytes from 129.70.141.143: icmp_seq=383 ttl=64 time=6.78 ms
64 bytes from 129.70.141.143: icmp_seq=384 ttl=64 time=12.7 ms
64 bytes from 129.70.141.143: icmp_seq=385 ttl=64 time=19.0 ms
64 bytes from 129.70.141.143: icmp_seq=386 ttl=64 time=18.3 ms
64 bytes from 129.70.141.143: icmp_seq=387 ttl=64 time=8.16 ms
64 bytes from 129.70.141.143: icmp_seq=388 ttl=64 time=14.6 ms
64 bytes from 129.70.141.143: icmp_seq=389 ttl=64 time=17.2 ms
64 bytes from 129.70.141.143: icmp_seq=390 ttl=64 time=19.2 ms
64 bytes from 129.70.141.143: icmp_seq=392 ttl=64 time=26.4 ms
64 bytes from 129.70.141.143: icmp_seq=393 ttl=64 time=40.9 ms
64 bytes from 129.70.141.143: icmp_seq=394 ttl=64 time=15.2 ms
64 bytes from 129.70.141.143: icmp_seq=395 ttl=64 time=5.93 ms
64 bytes from 129.70.141.143: icmp_seq=396 ttl=64 time=3.95 ms
64 bytes from 129.70.141.143: icmp_seq=397 ttl=64 time=19.3 ms
64 bytes from 129.70.141.143: icmp_seq=398 ttl=64 time=9.30 ms
64 bytes from 129.70.141.143: icmp_seq=399 ttl=64 time=24.3 ms
64 bytes from 129.70.141.143: icmp_seq=400 ttl=64 time=13.0 ms
64 bytes from 129.70.141.143: icmp_seq=401 ttl=64 time=13.8 ms
64 bytes from 129.70.141.143: icmp_seq=402 ttl=64 time=19.8 ms
64 bytes from 129.70.141.143: icmp_seq=403 ttl=64 time=24.3 ms
64 bytes from 129.70.141.143: icmp_seq=404 ttl=64 time=18.2 ms
64 bytes from 129.70.141.143: icmp_seq=405 ttl=64 time=46.0 ms
64 bytes from 129.70.141.143: icmp_seq=406 ttl=64 time=15.4 ms
64 bytes from 129.70.141.143: icmp_seq=407 ttl=64 time=13.9 ms
64 bytes from 129.70.141.143: icmp_seq=408 ttl=64 time=14.7 ms
64 bytes from 129.70.141.143: icmp_seq=409 ttl=64 time=11.8 ms
64 bytes from 129.70.141.143: icmp_seq=410 ttl=64 time=9.90 ms
64 bytes from 129.70.141.143: icmp_seq=411 ttl=64 time=38.0 ms
64 bytes from 129.70.141.143: icmp_seq=412 ttl=64 time=15.3 ms
64 bytes from 129.70.141.143: icmp_seq=413 ttl=64 time=6.36 ms
64 bytes from 129.70.141.143: icmp_seq=414 ttl=64 time=7.25 ms
64 bytes from 129.70.141.143: icmp_seq=415 ttl=64 time=12.5 ms
64 bytes from 129.70.141.143: icmp_seq=416 ttl=64 time=9.22 ms
64 bytes from 129.70.141.143: icmp_seq=417 ttl=64 time=15.0 ms
64 bytes from 129.70.141.143: icmp_seq=418 ttl=64 time=85.0 ms
64 bytes from 129.70.141.143: icmp_seq=419 ttl=64 time=69.4 ms
64 bytes from 129.70.141.143: icmp_seq=420 ttl=64 time=4.17 ms
64 bytes from 129.70.141.143: icmp_seq=421 ttl=64 time=10.8 ms
64 bytes from 129.70.141.143: icmp_seq=422 ttl=64 time=20.0 ms
64 bytes from 129.70.141.143: icmp_seq=423 ttl=64 time=16.8 ms
64 bytes from 129.70.141.143: icmp_seq=424 ttl=64 time=15.3 ms
64 bytes from 129.70.141.143: icmp_seq=425 ttl=64 time=6.72 ms
64 bytes from 129.70.141.143: icmp_seq=426 ttl=64 time=12.6 ms
64 bytes from 129.70.141.143: icmp_seq=427 ttl=64 time=10.0 ms
64 bytes from 129.70.141.143: icmp_seq=428 ttl=64 time=9.01 ms
64 bytes from 129.70.141.143: icmp_seq=429 ttl=64 time=7.68 ms
64 bytes from 129.70.141.143: icmp_seq=430 ttl=64 time=6.37 ms
64 bytes from 129.70.141.143: icmp_seq=431 ttl=64 time=42.5 ms
64 bytes from 129.70.141.143: icmp_seq=432 ttl=64 time=11.1 ms
64 bytes from 129.70.141.143: icmp_seq=433 ttl=64 time=10.5 ms
64 bytes from 129.70.141.143: icmp_seq=434 ttl=64 time=8.25 ms
64 bytes from 129.70.141.143: icmp_seq=435 ttl=64 time=16.4 ms
64 bytes from 129.70.141.143: icmp_seq=436 ttl=64 time=12.9 ms
64 bytes from 129.70.141.143: icmp_seq=437 ttl=64 time=42.3 ms
64 bytes from 129.70.141.143: icmp_seq=438 ttl=64 time=18.3 ms
64 bytes from 129.70.141.143: icmp_seq=439 ttl=64 time=16.6 ms
64 bytes from 129.70.141.143: icmp_seq=440 ttl=64 time=7.01 ms
64 bytes from 129.70.141.143: icmp_seq=441 ttl=64 time=13.7 ms
64 bytes from 129.70.141.143: icmp_seq=442 ttl=64 time=4.43 ms
64 bytes from 129.70.141.143: icmp_seq=443 ttl=64 time=25.9 ms
64 bytes from 129.70.141.143: icmp_seq=444 ttl=64 time=9.34 ms
64 bytes from 129.70.141.143: icmp_seq=445 ttl=64 time=15.3 ms
64 bytes from 129.70.141.143: icmp_seq=446 ttl=64 time=14.6 ms
64 bytes from 129.70.141.143: icmp_seq=447 ttl=64 time=12.3 ms
64 bytes from 129.70.141.143: icmp_seq=448 ttl=64 time=33.0 ms
64 bytes from 129.70.141.143: icmp_seq=449 ttl=64 time=9.85 ms
64 bytes from 129.70.141.143: icmp_seq=450 ttl=64 time=16.2 ms
64 bytes from 129.70.141.143: icmp_seq=451 ttl=64 time=46.1 ms
64 bytes from 129.70.141.143: icmp_seq=452 ttl=64 time=9.34 ms
64 bytes from 129.70.141.143: icmp_seq=453 ttl=64 time=5.59 ms
64 bytes from 129.70.141.143: icmp_seq=454 ttl=64 time=22.0 ms
64 bytes from 129.70.141.143: icmp_seq=455 ttl=64 time=9.22 ms
64 bytes from 129.70.141.143: icmp_seq=456 ttl=64 time=16.8 ms
64 bytes from 129.70.141.143: icmp_seq=457 ttl=64 time=15.2 ms
64 bytes from 129.70.141.143: icmp_seq=458 ttl=64 time=5.80 ms
64 bytes from 129.70.141.143: icmp_seq=459 ttl=64 time=19.5 ms
64 bytes from 129.70.141.143: icmp_seq=460 ttl=64 time=18.2 ms
64 bytes from 129.70.141.143: icmp_seq=461 ttl=64 time=18.4 ms
64 bytes from 129.70.141.143: icmp_seq=462 ttl=64 time=28.7 ms
64 bytes from 129.70.141.143: icmp_seq=463 ttl=64 time=4.69 ms
64 bytes from 129.70.141.143: icmp_seq=464 ttl=64 time=13.2 ms
64 bytes from 129.70.141.143: icmp_seq=465 ttl=64 time=9.24 ms
64 bytes from 129.70.141.143: icmp_seq=466 ttl=64 time=8.42 ms
64 bytes from 129.70.141.143: icmp_seq=467 ttl=64 time=6.18 ms
64 bytes from 129.70.141.143: icmp_seq=468 ttl=64 time=21.0 ms
64 bytes from 129.70.141.143: icmp_seq=469 ttl=64 time=11.9 ms
64 bytes from 129.70.141.143: icmp_seq=470 ttl=64 time=10.7 ms
64 bytes from 129.70.141.143: icmp_seq=471 ttl=64 time=8.54 ms
64 bytes from 129.70.141.143: icmp_seq=472 ttl=64 time=17.6 ms
64 bytes from 129.70.141.143: icmp_seq=473 ttl=64 time=5.17 ms
64 bytes from 129.70.141.143: icmp_seq=474 ttl=64 time=11.9 ms
64 bytes from 129.70.141.143: icmp_seq=475 ttl=64 time=12.2 ms
64 bytes from 129.70.141.143: icmp_seq=476 ttl=64 time=31.8 ms
64 bytes from 129.70.141.143: icmp_seq=477 ttl=64 time=7.38 ms
64 bytes from 129.70.141.143: icmp_seq=478 ttl=64 time=13.5 ms
64 bytes from 129.70.141.143: icmp_seq=479 ttl=64 time=21.3 ms
64 bytes from 129.70.141.143: icmp_seq=480 ttl=64 time=10.6 ms
64 bytes from 129.70.141.143: icmp_seq=481 ttl=64 time=16.4 ms
64 bytes from 129.70.141.143: icmp_seq=482 ttl=64 time=16.2 ms
64 bytes from 129.70.141.143: icmp_seq=483 ttl=64 time=19.9 ms
64 bytes from 129.70.141.143: icmp_seq=484 ttl=64 time=4.63 ms
64 bytes from 129.70.141.143: icmp_seq=485 ttl=64 time=18.4 ms
64 bytes from 129.70.141.143: icmp_seq=486 ttl=64 time=16.8 ms
64 bytes from 129.70.141.143: icmp_seq=487 ttl=64 time=8.94 ms
64 bytes from 129.70.141.143: icmp_seq=488 ttl=64 time=14.8 ms
64 bytes from 129.70.141.143: icmp_seq=489 ttl=64 time=14.3 ms
64 bytes from 129.70.141.143: icmp_seq=490 ttl=64 time=19.1 ms
64 bytes from 129.70.141.143: icmp_seq=491 ttl=64 time=20.9 ms
64 bytes from 129.70.141.143: icmp_seq=492 ttl=64 time=23.8 ms
64 bytes from 129.70.141.143: icmp_seq=493 ttl=64 time=7.41 ms
64 bytes from 129.70.141.143: icmp_seq=494 ttl=64 time=8.45 ms
64 bytes from 129.70.141.143: icmp_seq=495 ttl=64 time=12.2 ms
64 bytes from 129.70.141.143: icmp_seq=496 ttl=64 time=5.57 ms
64 bytes from 129.70.141.143: icmp_seq=497 ttl=64 time=10.2 ms
64 bytes from 129.70.141.143: icmp_seq=498 ttl=64 time=10.4 ms
64 bytes from 129.70.141.143: icmp_seq=499 ttl=64 time=7.29 ms
64 bytes from 129.70.141.143: icmp_seq=500 ttl=64 time=6.14 ms
64 bytes from 129.70.141.143: icmp_seq=504 ttl=64 time=6.23 ms
64 bytes from 129.70.141.143: icmp_seq=505 ttl=64 time=12.3 ms
64 bytes from 129.70.141.143: icmp_seq=506 ttl=64 time=41.5 ms
64 bytes from 129.70.141.143: icmp_seq=507 ttl=64 time=17.1 ms
64 bytes from 129.70.141.143: icmp_seq=508 ttl=64 time=9.46 ms
64 bytes from 129.70.141.143: icmp_seq=509 ttl=64 time=6.67 ms
64 bytes from 129.70.141.143: icmp_seq=510 ttl=64 time=4.77 ms
64 bytes from 129.70.141.143: icmp_seq=511 ttl=64 time=18.5 ms
64 bytes from 129.70.141.143: icmp_seq=512 ttl=64 time=8.67 ms
64 bytes from 129.70.141.143: icmp_seq=513 ttl=64 time=29.1 ms
64 bytes from 129.70.141.143: icmp_seq=514 ttl=64 time=6.10 ms
64 bytes from 129.70.141.143: icmp_seq=515 ttl=64 time=7.71 ms
64 bytes from 129.70.141.143: icmp_seq=516 ttl=64 time=18.4 ms
64 bytes from 129.70.141.143: icmp_seq=517 ttl=64 time=9.52 ms
64 bytes from 129.70.141.143: icmp_seq=518 ttl=64 time=54.1 ms
64 bytes from 129.70.141.143: icmp_seq=519 ttl=64 time=9.09 ms
64 bytes from 129.70.141.143: icmp_seq=520 ttl=64 time=12.3 ms
64 bytes from 129.70.141.143: icmp_seq=521 ttl=64 time=10.8 ms
64 bytes from 129.70.141.143: icmp_seq=522 ttl=64 time=17.5 ms
64 bytes from 129.70.141.143: icmp_seq=523 ttl=64 time=16.2 ms
64 bytes from 129.70.141.143: icmp_seq=524 ttl=64 time=21.9 ms
64 bytes from 129.70.141.143: icmp_seq=525 ttl=64 time=13.8 ms
64 bytes from 129.70.141.143: icmp_seq=526 ttl=64 time=42.1 ms
64 bytes from 129.70.141.143: icmp_seq=527 ttl=64 time=10.1 ms
64 bytes from 129.70.141.143: icmp_seq=528 ttl=64 time=17.7 ms
64 bytes from 129.70.141.143: icmp_seq=529 ttl=64 time=15.4 ms
64 bytes from 129.70.141.143: icmp_seq=530 ttl=64 time=6.32 ms
64 bytes from 129.70.141.143: icmp_seq=531 ttl=64 time=11.8 ms
64 bytes from 129.70.141.143: icmp_seq=532 ttl=64 time=24.3 ms
64 bytes from 129.70.141.143: icmp_seq=533 ttl=64 time=16.8 ms
64 bytes from 129.70.141.143: icmp_seq=534 ttl=64 time=6.60 ms
64 bytes from 129.70.141.143: icmp_seq=535 ttl=64 time=20.5 ms
64 bytes from 129.70.141.143: icmp_seq=536 ttl=64 time=11.0 ms
64 bytes from 129.70.141.143: icmp_seq=537 ttl=64 time=17.7 ms
64 bytes from 129.70.141.143: icmp_seq=538 ttl=64 time=70.4 ms
64 bytes from 129.70.141.143: icmp_seq=539 ttl=64 time=15.7 ms
64 bytes from 129.70.141.143: icmp_seq=540 ttl=64 time=5.78 ms
64 bytes from 129.70.141.143: icmp_seq=541 ttl=64 time=10.9 ms
64 bytes from 129.70.141.143: icmp_seq=542 ttl=64 time=9.67 ms
64 bytes from 129.70.141.143: icmp_seq=543 ttl=64 time=16.0 ms
64 bytes from 129.70.141.143: icmp_seq=544 ttl=64 time=21.5 ms
64 bytes from 129.70.141.143: icmp_seq=545 ttl=64 time=6.03 ms
64 bytes from 129.70.141.143: icmp_seq=546 ttl=64 time=16.0 ms
64 bytes from 129.70.141.143: icmp_seq=547 ttl=64 time=20.0 ms
64 bytes from 129.70.141.143: icmp_seq=548 ttl=64 time=21.8 ms
64 bytes from 129.70.141.143: icmp_seq=549 ttl=64 time=17.7 ms
64 bytes from 129.70.141.143: icmp_seq=550 ttl=64 time=22.2 ms
64 bytes from 129.70.141.143: icmp_seq=551 ttl=64 time=14.4 ms
64 bytes from 129.70.141.143: icmp_seq=552 ttl=64 time=7.93 ms
64 bytes from 129.70.141.143: icmp_seq=553 ttl=64 time=11.6 ms
64 bytes from 129.70.141.143: icmp_seq=554 ttl=64 time=17.3 ms
64 bytes from 129.70.141.143: icmp_seq=555 ttl=64 time=15.8 ms
64 bytes from 129.70.141.143: icmp_seq=556 ttl=64 time=23.4 ms
64 bytes from 129.70.141.143: icmp_seq=557 ttl=64 time=13.7 ms
64 bytes from 129.70.141.143: icmp_seq=558 ttl=64 time=25.2 ms
64 bytes from 129.70.141.143: icmp_seq=559 ttl=64 time=16.7 ms
64 bytes from 129.70.141.143: icmp_seq=560 ttl=64 time=7.28 ms
64 bytes from 129.70.141.143: icmp_seq=561 ttl=64 time=19.7 ms
64 bytes from 129.70.141.143: icmp_seq=562 ttl=64 time=13.1 ms
64 bytes from 129.70.141.143: icmp_seq=563 ttl=64 time=20.9 ms
64 bytes from 129.70.141.143: icmp_seq=564 ttl=64 time=15.8 ms
64 bytes from 129.70.141.143: icmp_seq=565 ttl=64 time=17.7 ms
64 bytes from 129.70.141.143: icmp_seq=566 ttl=64 time=6.37 ms
64 bytes from 129.70.141.143: icmp_seq=567 ttl=64 time=5.07 ms
64 bytes from 129.70.141.143: icmp_seq=568 ttl=64 time=11.3 ms
64 bytes from 129.70.141.143: icmp_seq=569 ttl=64 time=23.9 ms
64 bytes from 129.70.141.143: icmp_seq=570 ttl=64 time=45.3 ms
64 bytes from 129.70.141.143: icmp_seq=571 ttl=64 time=12.6 ms
64 bytes from 129.70.141.143: icmp_seq=572 ttl=64 time=7.42 ms
64 bytes from 129.70.141.143: icmp_seq=573 ttl=64 time=16.2 ms
64 bytes from 129.70.141.143: icmp_seq=574 ttl=64 time=48.5 ms
64 bytes from 129.70.141.143: icmp_seq=575 ttl=64 time=8.66 ms
64 bytes from 129.70.141.143: icmp_seq=576 ttl=64 time=7.66 ms
64 bytes from 129.70.141.143: icmp_seq=577 ttl=64 time=17.0 ms
64 bytes from 129.70.141.143: icmp_seq=578 ttl=64 time=11.9 ms
64 bytes from 129.70.141.143: icmp_seq=579 ttl=64 time=19.3 ms
64 bytes from 129.70.141.143: icmp_seq=580 ttl=64 time=39.3 ms
64 bytes from 129.70.141.143: icmp_seq=581 ttl=64 time=19.2 ms
64 bytes from 129.70.141.143: icmp_seq=582 ttl=64 time=6.93 ms
64 bytes from 129.70.141.143: icmp_seq=583 ttl=64 time=20.9 ms
64 bytes from 129.70.141.143: icmp_seq=584 ttl=64 time=4.65 ms
64 bytes from 129.70.141.143: icmp_seq=585 ttl=64 time=10.8 ms
64 bytes from 129.70.141.143: icmp_seq=586 ttl=64 time=46.3 ms
64 bytes from 129.70.141.143: icmp_seq=587 ttl=64 time=29.9 ms
64 bytes from 129.70.141.143: icmp_seq=588 ttl=64 time=12.5 ms
64 bytes from 129.70.141.143: icmp_seq=589 ttl=64 time=19.0 ms
64 bytes from 129.70.141.143: icmp_seq=590 ttl=64 time=11.4 ms
64 bytes from 129.70.141.143: icmp_seq=591 ttl=64 time=17.0 ms
64 bytes from 129.70.141.143: icmp_seq=592 ttl=64 time=14.8 ms
64 bytes from 129.70.141.143: icmp_seq=593 ttl=64 time=12.8 ms
64 bytes from 129.70.141.143: icmp_seq=594 ttl=64 time=11.1 ms
64 bytes from 129.70.141.143: icmp_seq=595 ttl=64 time=10.2 ms
64 bytes from 129.70.141.143: icmp_seq=596 ttl=64 time=8.75 ms
64 bytes from 129.70.141.143: icmp_seq=597 ttl=64 time=8.23 ms
64 bytes from 129.70.141.143: icmp_seq=598 ttl=64 time=28.1 ms
64 bytes from 129.70.141.143: icmp_seq=599 ttl=64 time=11.3 ms
64 bytes from 129.70.141.143: icmp_seq=600 ttl=64 time=9.97 ms
64 bytes from 129.70.141.143: icmp_seq=601 ttl=64 time=17.1 ms
64 bytes from 129.70.141.143: icmp_seq=602 ttl=64 time=17.5 ms
64 bytes from 129.70.141.143: icmp_seq=603 ttl=64 time=13.8 ms
64 bytes from 129.70.141.143: icmp_seq=604 ttl=64 time=19.6 ms
64 bytes from 129.70.141.143: icmp_seq=605 ttl=64 time=18.0 ms
64 bytes from 129.70.141.143: icmp_seq=606 ttl=64 time=9.07 ms
64 bytes from 129.70.141.143: icmp_seq=607 ttl=64 time=7.70 ms
64 bytes from 129.70.141.143: icmp_seq=608 ttl=64 time=6.06 ms
64 bytes from 129.70.141.143: icmp_seq=609 ttl=64 time=14.4 ms
64 bytes from 129.70.141.143: icmp_seq=610 ttl=64 time=49.8 ms
64 bytes from 129.70.141.143: icmp_seq=611 ttl=64 time=18.7 ms
64 bytes from 129.70.141.143: icmp_seq=612 ttl=64 time=16.0 ms
64 bytes from 129.70.141.143: icmp_seq=613 ttl=64 time=6.93 ms
64 bytes from 129.70.141.143: icmp_seq=614 ttl=64 time=5.64 ms
64 bytes from 129.70.141.143: icmp_seq=615 ttl=64 time=10.9 ms
64 bytes from 129.70.141.143: icmp_seq=616 ttl=64 time=17.9 ms
64 bytes from 129.70.141.143: icmp_seq=617 ttl=64 time=16.7 ms
64 bytes from 129.70.141.143: icmp_seq=618 ttl=64 time=15.0 ms
64 bytes from 129.70.141.143: icmp_seq=619 ttl=64 time=8.45 ms
64 bytes from 129.70.141.143: icmp_seq=620 ttl=64 time=4.55 ms
64 bytes from 129.70.141.143: icmp_seq=621 ttl=64 time=10.4 ms
64 bytes from 129.70.141.143: icmp_seq=622 ttl=64 time=13.0 ms
64 bytes from 129.70.141.143: icmp_seq=623 ttl=64 time=15.9 ms
64 bytes from 129.70.141.143: icmp_seq=624 ttl=64 time=20.8 ms
64 bytes from 129.70.141.143: icmp_seq=625 ttl=64 time=12.3 ms
64 bytes from 129.70.141.143: icmp_seq=626 ttl=64 time=18.7 ms
64 bytes from 129.70.141.143: icmp_seq=627 ttl=64 time=16.7 ms
64 bytes from 129.70.141.143: icmp_seq=628 ttl=64 time=7.16 ms
64 bytes from 129.70.141.143: icmp_seq=629 ttl=64 time=5.99 ms
64 bytes from 129.70.141.143: icmp_seq=630 ttl=64 time=28.5 ms
64 bytes from 129.70.141.143: icmp_seq=631 ttl=64 time=11.4 ms
64 bytes from 129.70.141.143: icmp_seq=632 ttl=64 time=18.1 ms
64 bytes from 129.70.141.143: icmp_seq=633 ttl=64 time=9.42 ms
64 bytes from 129.70.141.143: icmp_seq=634 ttl=64 time=16.7 ms
64 bytes from 129.70.141.143: icmp_seq=635 ttl=64 time=5.46 ms
64 bytes from 129.70.141.143: icmp_seq=636 ttl=64 time=19.3 ms
64 bytes from 129.70.141.143: icmp_seq=637 ttl=64 time=10.3 ms
64 bytes from 129.70.141.143: icmp_seq=639 ttl=64 time=8.12 ms
64 bytes from 129.70.141.143: icmp_seq=640 ttl=64 time=15.5 ms
64 bytes from 129.70.141.143: icmp_seq=641 ttl=64 time=13.1 ms
64 bytes from 129.70.141.143: icmp_seq=642 ttl=64 time=24.0 ms
64 bytes from 129.70.141.143: icmp_seq=643 ttl=64 time=20.0 ms
64 bytes from 129.70.141.143: icmp_seq=644 ttl=64 time=17.5 ms
64 bytes from 129.70.141.143: icmp_seq=645 ttl=64 time=15.5 ms
64 bytes from 129.70.141.143: icmp_seq=646 ttl=64 time=14.5 ms
64 bytes from 129.70.141.143: icmp_seq=647 ttl=64 time=5.63 ms
64 bytes from 129.70.141.143: icmp_seq=648 ttl=64 time=11.2 ms
64 bytes from 129.70.141.143: icmp_seq=649 ttl=64 time=17.4 ms
64 bytes from 129.70.141.143: icmp_seq=650 ttl=64 time=10.0 ms
64 bytes from 129.70.141.143: icmp_seq=651 ttl=64 time=9.51 ms
64 bytes from 129.70.141.143: icmp_seq=652 ttl=64 time=13.0 ms
64 bytes from 129.70.141.143: icmp_seq=653 ttl=64 time=11.7 ms
64 bytes from 129.70.141.143: icmp_seq=654 ttl=64 time=9.90 ms
64 bytes from 129.70.141.143: icmp_seq=655 ttl=64 time=15.9 ms
64 bytes from 129.70.141.143: icmp_seq=656 ttl=64 time=14.9 ms
64 bytes from 129.70.141.143: icmp_seq=657 ttl=64 time=8.16 ms
64 bytes from 129.70.141.143: icmp_seq=658 ttl=64 time=20.4 ms
64 bytes from 129.70.141.143: icmp_seq=659 ttl=64 time=81.4 ms
64 bytes from 129.70.141.143: icmp_seq=660 ttl=64 time=10.1 ms
64 bytes from 129.70.141.143: icmp_seq=661 ttl=64 time=16.1 ms
64 bytes from 129.70.141.143: icmp_seq=662 ttl=64 time=15.2 ms
64 bytes from 129.70.141.143: icmp_seq=663 ttl=64 time=17.0 ms
64 bytes from 129.70.141.143: icmp_seq=664 ttl=64 time=12.6 ms
64 bytes from 129.70.141.143: icmp_seq=665 ttl=64 time=27.3 ms
64 bytes from 129.70.141.143: icmp_seq=666 ttl=64 time=11.4 ms
64 bytes from 129.70.141.143: icmp_seq=667 ttl=64 time=7.89 ms
64 bytes from 129.70.141.143: icmp_seq=668 ttl=64 time=14.7 ms
64 bytes from 129.70.141.143: icmp_seq=669 ttl=64 time=6.43 ms
64 bytes from 129.70.141.143: icmp_seq=670 ttl=64 time=19.6 ms
64 bytes from 129.70.141.143: icmp_seq=671 ttl=64 time=17.0 ms
64 bytes from 129.70.141.143: icmp_seq=672 ttl=64 time=10.6 ms
64 bytes from 129.70.141.143: icmp_seq=673 ttl=64 time=16.0 ms
64 bytes from 129.70.141.143: icmp_seq=674 ttl=64 time=5.99 ms
64 bytes from 129.70.141.143: icmp_seq=675 ttl=64 time=13.1 ms
64 bytes from 129.70.141.143: icmp_seq=676 ttl=64 time=19.3 ms
64 bytes from 129.70.141.143: icmp_seq=677 ttl=64 time=17.4 ms
64 bytes from 129.70.141.143: icmp_seq=678 ttl=64 time=8.06 ms
64 bytes from 129.70.141.143: icmp_seq=679 ttl=64 time=7.04 ms
64 bytes from 129.70.141.143: icmp_seq=680 ttl=64 time=20.4 ms
64 bytes from 129.70.141.143: icmp_seq=681 ttl=64 time=11.4 ms
64 bytes from 129.70.141.143: icmp_seq=682 ttl=64 time=33.4 ms
64 bytes from 129.70.141.143: icmp_seq=683 ttl=64 time=15.9 ms
64 bytes from 129.70.141.143: icmp_seq=684 ttl=64 time=7.01 ms
64 bytes from 129.70.141.143: icmp_seq=685 ttl=64 time=14.4 ms
64 bytes from 129.70.141.143: icmp_seq=686 ttl=64 time=13.3 ms
64 bytes from 129.70.141.143: icmp_seq=687 ttl=64 time=10.6 ms
64 bytes from 129.70.141.143: icmp_seq=688 ttl=64 time=18.5 ms
64 bytes from 129.70.141.143: icmp_seq=689 ttl=64 time=7.24 ms
64 bytes from 129.70.141.143: icmp_seq=690 ttl=64 time=5.92 ms
64 bytes from 129.70.141.143: icmp_seq=691 ttl=64 time=12.3 ms
64 bytes from 129.70.141.143: icmp_seq=692 ttl=64 time=11.2 ms
64 bytes from 129.70.141.143: icmp_seq=693 ttl=64 time=24.6 ms
64 bytes from 129.70.141.143: icmp_seq=694 ttl=64 time=15.6 ms
64 bytes from 129.70.141.143: icmp_seq=695 ttl=64 time=8.69 ms
64 bytes from 129.70.141.143: icmp_seq=696 ttl=64 time=22.5 ms
64 bytes from 129.70.141.143: icmp_seq=697 ttl=64 time=11.0 ms
64 bytes from 129.70.141.143: icmp_seq=698 ttl=64 time=31.8 ms
64 bytes from 129.70.141.143: icmp_seq=699 ttl=64 time=16.2 ms
64 bytes from 129.70.141.143: icmp_seq=700 ttl=64 time=7.56 ms
64 bytes from 129.70.141.143: icmp_seq=701 ttl=64 time=4.51 ms
64 bytes from 129.70.141.143: icmp_seq=702 ttl=64 time=17.8 ms
64 bytes from 129.70.141.143: icmp_seq=703 ttl=64 time=9.51 ms
64 bytes from 129.70.141.143: icmp_seq=704 ttl=64 time=7.86 ms
64 bytes from 129.70.141.143: icmp_seq=705 ttl=64 time=13.9 ms
64 bytes from 129.70.141.143: icmp_seq=706 ttl=64 time=4.85 ms
64 bytes from 129.70.141.143: icmp_seq=708 ttl=64 time=11.4 ms
64 bytes from 129.70.141.143: icmp_seq=709 ttl=64 time=17.4 ms
64 bytes from 129.70.141.143: icmp_seq=710 ttl=64 time=9.98 ms
64 bytes from 129.70.141.143: icmp_seq=711 ttl=64 time=6.91 ms
64 bytes from 129.70.141.143: icmp_seq=712 ttl=64 time=5.91 ms
64 bytes from 129.70.141.143: icmp_seq=713 ttl=64 time=17.2 ms
